0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,14/12/1993,Australia,Sydney Cricket Ground,c 咺 A Healy b G D McGrath,4,27,14.81,,4,4.00,14.81
2,18/12/1993,New Zealand,Bellerive Oval,c B A Young b C Pringle,7,23,30.43,,11,5.50,22.00
3,09/01/1994,Australia,Brisbane Cricket Ground,c 咺 A Healy b M E Waugh,51,88,57.95,,62,20.67,44.93
4,14/01/1994,New Zealand,WACA Ground,c 員 E Blain b C Pringle,31,48,64.58,,93,23.25,50.00
5,16/01/1994,Australia,WACA Ground,c 員 J Zoehrer b M E Waugh,55,102,53.92,,148,29.60,51.39
6,21/01/1994,Australia,Melbourne Cricket Ground,not out,112*,137,81.75,,260,52.00,61.18
7,23/01/1994,Australia,Sydney Cricket Ground,c D C Boon b T B A May,42,51,82.35,,302,50.33,63.45
8,25/01/1994,Australia,Sydney Cricket Ground,c M E Waugh b P R Reiffel,10,27,37.04,,312,44.57,62.03
9,19/02/1994,Australia,Wanderers Stadium,c 咺 A Healy b P R Reiffel,12,31,38.71,,324,40.50,60.67
10,20/02/1994,Australia,SuperSport Park,c S R Waugh b G D McGrath,18,35,51.43,,342,38.00,60.11
11,22/02/1994,Australia,St George's Park,b C J McDermott,6,15,40.00,,348,34.80,59.59
12,06/04/1994,Australia,Newlands,c M E Waugh b P R Reiffel,3,23,13.04,,351,31.91,57.83
13,25/08/1994,England,Edgbaston,c P A J De Freitas b C C Lewis,30,48,62.50,,381,31.75,58.17
14,27/08/1994,England,Old Trafford,c C C Lewis b D G Cork,30,78,38.46,,411,31.62,56.07
15,12/10/1994,Australia,Gaddafi Stadium,c 咺 A Healy b D W Fleming,4,12,33.33,,415,29.64,55.70
16,18/10/1994,Australia,Iqbal Stadium,b G D McGrath,24,44,54.55,,439,29.27,55.64
17,20/10/1994,Pakistan,Rawalpindi Cricket Stadium,not out,20*,36,55.56,,459,30.60,55.64
18,24/10/1994,Australia,Arbab Niaz Stadium,b G D McGrath,45,61,73.77,,504,31.50,56.88
19,28/10/1994,Pakistan,Iqbal Stadium,run out,69,97,71.13,,573,33.71,58.29
20,06/12/1994,New Zealand,Newlands,lbw b R P De Groen,19,34,55.88,,592,32.89,58.21
21,10/12/1994,Pakistan,Wanderers Stadium,b Waqar Younis,9,22,40.91,,601,31.63,57.84
22,21/12/1994,Sri Lanka,St George's Park,b H D P K Dharmasena,20,44,45.45,,621,31.05,57.34
23,10/01/1995,Pakistan,Newlands,lbw b Akram Raza,43,68,63.24,,664,31.62,57.69
24,12/01/1995,Pakistan,Wanderers Stadium,st Rashid Latif b Saleem Malik,87,111,78.38,,751,34.14,59.51
25,15/02/1995,Australia,Basin Reserve,c 咺 A Healy b P R Reiffel,15,35,42.86,,766,33.30,59.06
26,18/02/1995,India,Seddon Park,run out,80,127,62.99,,846,35.25,59.41
27,23/02/1995,New Zealand,AMI Stadium,c S P Fleming b S A Thomson,63,92,68.48,,909,36.36,59.96
28,21/10/1995,Zimbabwe,Harare Sports Club,not out,36*,41,87.80,,945,37.80,60.69
29,22/10/1995,Zimbabwe,Harare Sports Club,run out,38,51,74.51,,983,37.81,61.13
30,09/01/1996,England,Newlands,lbw b D G Cork,8,12,66.67,,991,36.70,61.17
31,11/01/1996,England,Mangaung Oval,c N H Fairbrother b D G Cork,2,3,66.67,,993,35.46,61.18
32,14/01/1996,England,SuperSport Park,b D G Cork,116,126,92.06,,1109,38.24,63.41
33,17/01/1996,England,Kingsmead,c 哛 C Russell b D G Cork,0,2,0.00,,1109,36.97,63.34
34,19/01/1996,England,Buffalo Park,c R A Smith b D G Cork,17,37,45.95,,1126,36.32,62.98
35,21/01/1996,England,St George's Park,c 哛 C Russell b D Gough,17,29,58.62,,1143,35.72,62.91
36,16/02/1996,United Arab Emirates,Rawalpindi Cricket Stadium,not out,188*,159,118.24,,1331,41.59,67.36
37,20/02/1996,New Zealand,Iqbal Stadium,lbw b C Z Harris,35,46,76.09,,1366,41.39,67.56
38,25/02/1996,England,Rawalpindi Cricket Stadium,run out,38,60,63.33,,1404,41.29,67.44
39,29/02/1996,Pakistan,National Stadium (Karachi),b Saqlain Mushtaq,44,57,77.19,,1448,41.37,67.70
40,05/03/1996,Netherlands,Rawalpindi Cricket Stadium,c B Zuiderent b G J A Aponso,83,98,84.69,,1531,42.53,68.44
41,11/03/1996,West Indies,National Stadium (Karachi),hit wicket b C E L Ambrose,3,14,21.43,,1534,41.46,68.15
42,13/04/1996,Pakistan,Sharjah Cricket Stadium,b Aaqib Javed,64,70,91.43,,1598,42.05,68.85
43,14/04/1996,India,Sharjah Cricket Stadium,b S L V Raju,106,116,91.38,,1704,43.69,69.92
44,16/04/1996,Pakistan,Sharjah Cricket Stadium,c Mohammad Akram b Waqar Younis,32,40,80.00,,1736,43.40,70.08
45,17/04/1996,India,Sharjah Cricket Stadium,c 哊 R Mongia b A Kumble,39,57,68.42,,1775,43.29,70.05
46,19/04/1996,India,Sharjah Cricket Stadium,not out,115*,142,80.99,,1890,46.10,70.63
47,29/09/1996,Pakistan,Gymkhana Club Ground,lbw b Wasim Akram,15,23,65.22,,1905,45.36,70.58
48,01/10/1996,Sri Lanka,Nairobi Club Ground,c M Muralitharan b H D P K Dharmasena,28,32,87.50,,1933,44.95,70.78
49,03/10/1996,Kenya,Gymkhana Club Ground,c D N Chudasama b A Y A Karim,66,73,90.41,,1999,45.43,71.29
50,06/10/1996,Pakistan,Gymkhana Club Ground,not out,118*,127,92.91,,2117,48.11,72.23
51,17/10/1996,India,Lal Bahadur Shastri Stadium,c M Azharuddin b A Kumble,84,81,103.70,,2201,48.91,73.07
52,19/10/1996,Australia,Nehru Stadium (Indore),not out,105*,134,78.36,,2306,51.24,73.30
53,23/10/1996,India,Sawai Mansingh Stadium,c S B Joshi b A Kumble,29,32,90.63,,2335,50.76,73.47
54,25/10/1996,Australia,Nahar Singh Stadium,b D W Fleming,1,5,20.00,,2336,49.70,73.39
55,29/10/1996,India,Madhavrao Scindia Cricket Ground,c A Jadeja b S B Joshi,38,68,55.88,,2374,49.46,73.02
56,01/11/1996,Australia,Nehru Stadium (Guwahati),b G B Hogg,27,34,79.41,,2401,49.00,73.09
57,06/11/1996,India,Wankhede Stadium,c R Dravid b A Kumble,23,42,54.76,,2424,48.48,72.86
58,14/12/1996,India,Wankhede Stadium,c M Azharuddin b B K V Prasad,1,5,20.00,,2425,47.55,72.78
59,23/01/1997,India,Mangaung Oval,c R R Singh b B K V Prasad,73,99,73.74,,2498,48.04,72.81
60,25/01/1997,Zimbabwe,SuperSport Park,c G W Flower b J A Rennie,4,8,50.00,,2502,47.21,72.75
61,29/01/1997,Zimbabwe,Newlands,run out,55,88,62.50,,2557,47.35,72.50
62,31/01/1997,Zimbabwe,Wanderers Stadium,lbw b E A Brandes,7,11,63.64,,2564,46.62,72.47
63,02/02/1997,India,St George's Park,c M Azharuddin b B K V Prasad,6,7,85.71,,2570,45.89,72.50
64,04/02/1997,India,Buffalo Park,c A Kumble b B K V Prasad,82,117,70.09,,2652,46.53,72.42
65,12/02/1997,India,Kingsmead,not out,20*,41,48.78,,2672,46.88,72.16
66,13/02/1997,India,Kingsmead,c R Dravid b R R Singh,51,69,73.91,,2723,46.95,72.19
67,02/11/1997,Pakistan,Gaddafi Stadium,lbw b Azhar Mahmood,89,110,80.91,,2812,47.66,72.44
68,03/11/1997,West Indies,Gaddafi Stadium,run out,64,99,64.65,,2876,47.93,72.24
69,06/11/1997,Sri Lanka,Gaddafi Stadium,c R P Arnold b P A de Silva,50,60,83.33,,2926,47.97,72.41
70,08/11/1997,Sri Lanka,Gaddafi Stadium,run out,7,25,28.00,,2933,47.31,72.13
71,04/12/1997,Australia,Sydney Cricket Ground,c G D McGrath b M E Waugh,44,69,63.77,,2977,47.25,72.00
72,06/12/1997,New Zealand,Adelaide Oval,st A C Parore b N J Astle,35,63,55.56,,3012,47.06,71.75
73,09/12/1997,Australia,Melbourne Cricket Ground,c S K Warne b P R Reiffel,0,2,0.00,,3012,46.34,71.71
